
VERIFICAT: nr portii oferite: 0 nr portii consumate: 0

EntitateRegistru{id=2, nrPortii=4, localDateTime=2023-01-30T13:10:58.327957400, tip=OFERIT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.681960500, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.681960500, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.681960500, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=5, localDateTime=2023-01-30T13:10:58.682956300, tip=OFERIT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.682956300, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.689959700, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.689959700, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.689959700, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.689959700, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=5, localDateTime=2023-01-30T13:10:58.689959700, tip=OFERIT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.689959700, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.689959700, tip=CONSUMAT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.689959700, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.689959700, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.689959700, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=3, localDateTime=2023-01-30T13:10:58.689959700, tip=OFERIT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.691963300, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.704956300, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=3, localDateTime=2023-01-30T13:10:58.705957100, tip=OFERIT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=CONSUMAT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=OFERIT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=2, localDateTime=2023-01-30T13:10:58.705957100, tip=OFERIT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=5, localDateTime=2023-01-30T13:10:58.705957100, tip=OFERIT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=CONSUMAT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.705957100, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=3, localDateTime=2023-01-30T13:10:58.713957500, tip=OFERIT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=3, localDateTime=2023-01-30T13:10:58.713957500, tip=OFERIT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=3, localDateTime=2023-01-30T13:10:58.713957500, tip=OFERIT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.713957500, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=OFERIT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=5, localDateTime=2023-01-30T13:10:58.727964200, tip=OFERIT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.727964200, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=5, localDateTime=2023-01-30T13:10:58.727964200, tip=OFERIT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.728958100, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.735958400, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=4, localDateTime=2023-01-30T13:10:58.736957100, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=2, localDateTime=2023-01-30T13:10:58.736957100, tip=OFERIT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=1, localDateTime=2023-01-30T13:10:58.736957100, tip=OFERIT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=OFERIT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=3, localDateTime=2023-01-30T13:10:58.752957400, tip=OFERIT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=4, localDateTime=2023-01-30T13:10:58.752957400, tip=OFERIT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=4, localDateTime=2023-01-30T13:10:58.752957400, tip=OFERIT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.752957400, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=4, localDateTime=2023-01-30T13:10:58.761961, tip=OFERIT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=3, localDateTime=2023-01-30T13:10:58.761961, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.761961, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=3, localDateTime=2023-01-30T13:10:58.761961, tip=OFERIT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.777959800, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.777959800, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.777959800, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=2, localDateTime=2023-01-30T13:10:58.777959800, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.777959800, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.777959800, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=2, localDateTime=2023-01-30T13:10:58.777959800, tip=OFERIT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.777959800, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.777959800, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=3, localDateTime=2023-01-30T13:10:58.778962700, tip=OFERIT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.778962700, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.778962700, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.778962700, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=1, localDateTime=2023-01-30T13:10:58.778962700, tip=OFERIT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.785957500, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=3, localDateTime=2023-01-30T13:10:58.785957500, tip=OFERIT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.785957500, tip=CONSUMAT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.785957500, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.785957500, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=1, localDateTime=2023-01-30T13:10:58.785957500, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.785957500, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=2, localDateTime=2023-01-30T13:10:58.785957500, tip=OFERIT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.785957500, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.785957500, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=4, localDateTime=2023-01-30T13:10:58.785957500, tip=OFERIT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.786962900, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.786962900, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.786962900, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=3, localDateTime=2023-01-30T13:10:58.805956900, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=4, localDateTime=2023-01-30T13:10:58.805956900, tip=OFERIT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=OFERIT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=OFERIT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.805956900, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=2, localDateTime=2023-01-30T13:10:58.805956900, tip=OFERIT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=2, localDateTime=2023-01-30T13:10:58.814961900, tip=OFERIT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=5, localDateTime=2023-01-30T13:10:58.814961900, tip=OFERIT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=2, localDateTime=2023-01-30T13:10:58.814961900, tip=OFERIT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.814961900, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=3, localDateTime=2023-01-30T13:10:58.836959700, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=3, localDateTime=2023-01-30T13:10:58.836959700, tip=OFERIT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=3, localDateTime=2023-01-30T13:10:58.836959700, tip=OFERIT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.836959700, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=2, localDateTime=2023-01-30T13:10:58.836959700, tip=OFERIT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=5, localDateTime=2023-01-30T13:10:58.844956400, tip=OFERIT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=OFERIT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=OFERIT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=OFERIT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.844956400, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=2, localDateTime=2023-01-30T13:10:58.844956400, tip=OFERIT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.853957500, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.853957500, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=4, localDateTime=2023-01-30T13:10:58.853957500, tip=OFERIT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.853957500, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.853957500, tip=CONSUMAT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.853957500, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.853957500, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=3, localDateTime=2023-01-30T13:10:58.853957500, tip=OFERIT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.854957600, tip=CONSUMAT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.854957600, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.854957600, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=1, localDateTime=2023-01-30T13:10:58.854957600, tip=OFERIT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.854957600, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=1, localDateTime=2023-01-30T13:10:58.854957600, tip=OFERIT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.861968800, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=5, localDateTime=2023-01-30T13:10:58.861968800, tip=OFERIT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.861968800, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.861968800, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.861968800, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.861968800, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.861968800, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=5, localDateTime=2023-01-30T13:10:58.861968800, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.861968800, tip=CONSUMAT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.863963400, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.863963400, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.863963400, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.871962600, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=4, localDateTime=2023-01-30T13:10:58.872959200, tip=OFERIT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=2, localDateTime=2023-01-30T13:10:58.872959200, tip=OFERIT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=CONSUMAT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=3, localDateTime=2023-01-30T13:10:58.872959200, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=1, localDateTime=2023-01-30T13:10:58.872959200, tip=OFERIT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.879957200, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=1, localDateTime=2023-01-30T13:10:58.879957200, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.880956400, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=5, localDateTime=2023-01-30T13:10:58.880956400, tip=OFERIT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.880956400, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.880956400, tip=CONSUMAT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.880956400, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.880956400, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.880956400, tip=CONSUMAT}
EntitateRegistru{id=0, nrPortii=5, localDateTime=2023-01-30T13:10:58.880956400, tip=OFERIT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.880956400, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.880956400, tip=CONSUMAT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.880956400, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.888957400, tip=CONSUMAT}
EntitateRegistru{id=9, nrPortii=1, localDateTime=2023-01-30T13:10:58.889957800, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=5, localDateTime=2023-01-30T13:10:58.889957800, tip=OFERIT}
EntitateRegistru{id=3, nrPortii=1, localDateTime=2023-01-30T13:10:58.889957800, tip=CONSUMAT}
EntitateRegistru{id=10, nrPortii=1, localDateTime=2023-01-30T13:10:58.889957800, tip=CONSUMAT}
EntitateRegistru{id=7, nrPortii=1, localDateTime=2023-01-30T13:10:58.889957800, tip=CONSUMAT}
EntitateRegistru{id=11, nrPortii=1, localDateTime=2023-01-30T13:10:58.889957800, tip=CONSUMAT}
EntitateRegistru{id=6, nrPortii=1, localDateTime=2023-01-30T13:10:58.889957800, tip=CONSUMAT}
EntitateRegistru{id=1, nrPortii=4, localDateTime=2023-01-30T13:10:58.889957800, tip=OFERIT}
EntitateRegistru{id=4, nrPortii=1, localDateTime=2023-01-30T13:10:58.890962300, tip=CONSUMAT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.890962300, tip=CONSUMAT}
EntitateRegistru{id=5, nrPortii=1, localDateTime=2023-01-30T13:10:58.890962300, tip=CONSUMAT}
EntitateRegistru{id=8, nrPortii=1, localDateTime=2023-01-30T13:10:58.896961600, tip=CONSUMAT}
EntitateRegistru{id=2, nrPortii=2, localDateTime=2023-01-30T13:10:58.896961600, tip=OFERIT}
EntitateRegistru{id=12, nrPortii=1, localDateTime=2023-01-30T13:10:58.898957200, tip=CONSUMAT}
